	timeid	src	dst	delay	packetloss	link_usage	free_bandwidth
6406	400	6	5	74.028	0.0	0.04957105263157954	0.037840498192045456
6407	400	6	9	94.026	0.0333333	0.011763157894736984	0.008979509843310675
6408	400	9	6	94.026	0.0333333	0.011763157894736984	0.008979509843310675
6409	400	4	1	78.027	0.0	0.011763157894736984	0.009118727050183708
6410	400	4	3	106.026	0.0666667	0.011605263157894875	0.009591126576772623
6411	400	19	20	114.027	0.0666667	0.01047368421052644	0.00818256578947378
6412	400	8	2	86.024	0.0333333	0.02016842105263182	0.024595635430038804
6413	400	7	1	76.026	0.0333333	0.11004210526315097	0.06217068093963332
6414	400	7	5	96.033	0.2	0.14282368421051736	0.1904315789473565
6415	400	20	19	114.027	0.0666667	0.01047368421052644	0.00818256578947378
6416	401	5	6	74.028	0.0	1.7407736842105472	1.3288348734431659
6417	401	5	7	96.033	0.2	1.8437473684210748	2.458329824561433
6418	401	3	4	106.026	0.0666667	0.0003157894736842143	0.00026098303610265646
6419	401	1	7	76.026	0.0333333	0.07468421052631669	0.04219446922390773
6420	401	1	4	78.027	0.0	0.00015789473684209534	0.00012239902080782584
6421	401	2	8	86.024	0.0333333	0.0003157894736842143	0.00038510911424904183
6422	401	6	5	74.028	0.0	1.7407736842105472	1.3288348734431659
6423	401	6	9	94.026	0.0333333	0.00015789473684209534	0.00012053033346724835
6424	401	9	6	94.026	0.0333333	0.00015789473684209534	0.00012053033346724835
6425	401	4	1	78.027	0.0	0.00015789473684209534	0.00012239902080782584
6426	401	4	3	106.026	0.0666667	0.0003157894736842143	0.00026098303610265646
6427	401	19	20	114.027	0.0666667	0.0003157894736842143	0.00024671052631579246
6428	401	8	2	86.024	0.0333333	0.0003157894736842143	0.00038510911424904183
6429	401	7	1	76.026	0.0333333	0.07468421052631669	0.04219446922390773
6430	401	7	5	96.033	0.2	1.8437473684210748	2.458329824561433
6431	401	20	19	114.027	0.0666667	0.0003157894736842143	0.00024671052631579246
6432	402	5	6	74.027	0.0666667	0.5651509371916822	0.4314129291539559
6433	402	5	7	96.027	0.133333	0.7206839855310357	0.9609119807080476
6434	402	3	4	106.027	0.0666667	0.01475304176257839	0.01219259649799867
6435	402	1	7	76.028	0.0666667	0.12542716211771754	0.0708628034563376
6436	402	1	4	78.026	0.1	0.015784281486353482	0.01223587712120425
6437	402	2	8	86.033	0.0666667	0.015110818809602402	0.018427827816588294
6438	402	6	5	74.027	0.0666667	0.5651509371916822	0.4314129291539559
6439	402	6	9	94.024	0.1	0.015526471555409711	0.011852268362908177
6440	402	9	6	94.024	0.1	0.015526471555409711	0.011852268362908177
6441	402	4	1	78.026	0.1	0.015784281486353482	0.01223587712120425
6442	402	4	3	106.027	0.0666667	0.01475304176257839	0.01219259649799867
6443	402	19	20	114.026	0.0666667	0.014695166063795093	0.011480598487339917
6444	402	8	2	86.033	0.0666667	0.015110818809602402	0.018427827816588294
6445	402	7	1	76.028	0.0666667	0.12542716211771754	0.0708628034563376
6446	402	7	5	96.027	0.133333	0.7206839855310357	0.9609119807080476
6447	402	20	19	114.026	0.0666667	0.014695166063795093	0.011480598487339917
6448	403	5	6	74.027	0.0666667	0.3088421052631616	0.2357573322619554
6449	403	5	7	96.027	0.133333	0.3942526315789521	0.5256701754386027
6450	403	3	4	106.027	0.0666667	0.015015789473683268	0.012409743366680387
6451	403	1	7	76.028	0.0666667	0.08937368421052738	0.05049360689860304
6452	403	1	4	78.026	0.1	0.014857894736842283	0.011517747858017274
6453	403	2	8	86.033	0.0666667	0.014600000000000175	0.0178048780487807
6454	403	6	5	74.027	0.0666667	0.3088421052631616	0.2357573322619554
6455	403	6	9	94.024	0.1	0.014857894736842283	0.011341904379268918
6456	403	9	6	94.024	0.1	0.014857894736842283	0.011341904379268918
6457	403	4	1	78.026	0.1	0.014857894736842283	0.011517747858017274
6458	403	4	3	106.027	0.0666667	0.015015789473683268	0.012409743366680387
6459	403	19	20	114.026	0.0666667	0.014857894736841171	0.011607730263157165
6460	403	8	2	86.033	0.0666667	0.014600000000000175	0.0178048780487807
6461	403	7	1	76.028	0.0666667	0.08937368421052738	0.05049360689860304
6462	403	7	5	96.027	0.133333	0.3942526315789521	0.5256701754386027
6463	403	20	19	114.026	0.0666667	0.014857894736841171	0.011607730263157165
6464	404	5	6	74.03	0.0	0.16365669187767504	0.12492877242570614
6465	404	5	7	96.027	0.0666667	0.2243263157894596	0.2991017543859461
6466	404	3	4	106.026	0.0666667	0.00015784281486353485	0.00013044860732523543
6467	404	1	7	76.032	0.0	0.04137586320289151	0.023376193899938707
6468	404	1	4	78.027	0.0	0.00031568562972704607	0.00024471754242406674
6469	404	2	8	86.03	0.16666699999999998	0.00015784281486353485	0.00019249123763845715
6470	404	6	5	74.03	0.0	0.16365669187767504	0.12492877242570614
6471	404	6	9	94.025	0.0	0.00031568562972704607	0.0002409813967382031
6472	404	9	6	94.025	0.0	0.00031568562972704607	0.0002409813967382031
6473	404	4	1	78.027	0.0	0.00031568562972704607	0.00024471754242406674
6474	404	4	3	106.026	0.0666667	0.00015784281486353485	0.00013044860732523543
6475	404	19	20	114.027	0.16666699999999998	0.0	0.0
6476	404	8	2	86.03	0.16666699999999998	0.00015784281486353485	0.00019249123763845715
6477	404	7	1	76.032	0.0	0.04137586320289151	0.023376193899938707
6478	404	7	5	96.027	0.0666667	0.2243263157894596	0.2991017543859461
6479	404	20	19	114.027	0.16666699999999998	0.0	0.0
6480	405	5	6	74.03	0.0	0.14259473684210697	0.10885094415428014
6481	405	5	7	96.027	0.0666667	0.13872105263158063	0.18496140350877419
6482	405	3	4	106.026	0.0666667	0.008152631578947465	0.006737712048716912
6483	405	1	7	76.032	0.0	0.01865263157894759	0.010538209931608809
6484	405	1	4	78.027	0.0	0.009957894736842225	0.007719298245614127
6485	405	2	8	86.03	0.16666699999999998	0.008052631578947464	0.009820282413350565
6486	405	6	5	74.03	0.0	0.14259473684210697	0.10885094415428014
6487	405	6	9	94.025	0.0	0.009700000000000117	0.007404580152671845
6488	405	9	6	94.025	0.0	0.009700000000000117	0.007404580152671845
6489	405	4	1	78.027	0.0	0.009957894736842225	0.007719298245614127
6490	405	4	3	106.026	0.0666667	0.008152631578947465	0.006737712048716912
6491	405	19	20	114.027	0.16666699999999998	0.007794736842105356	0.00608963815789481
6492	405	8	2	86.03	0.16666699999999998	0.008052631578947464	0.009820282413350565
6493	405	7	1	76.032	0.0	0.01865263157894759	0.010538209931608809
6494	405	7	5	96.027	0.0666667	0.13872105263158063	0.18496140350877419
6495	405	20	19	114.027	0.16666699999999998	0.007794736842105356	0.00608963815789481
6496	406	5	6	74.031	0.0333333	0.005989473684210597	0.004572117316191296
6497	406	5	7	96.03	0.1	0.005989473684210597	0.007985964912280796
6498	406	3	4	106.026	0.0333333	0.006763157894736923	0.005589386689865226
6499	406	1	7	76.028	0.0333333	0.005831578947368054	0.003294677371394381
6500	406	1	4	78.028	0.1	0.0058315789473684905	0.004520603835169372
6501	406	2	8	86.026	0.0333333	0.0055736842105263825	0.006797175866495588
6502	406	6	5	74.031	0.0333333	0.005989473684210597	0.004572117316191296
6503	406	6	9	94.026	0.0666667	0.006089473684210599	0.004648453194053892
6504	406	9	6	94.026	0.0666667	0.006089473684210599	0.004648453194053892
6505	406	4	1	78.028	0.1	0.0058315789473684905	0.004520603835169372
6506	406	4	3	106.026	0.0333333	0.006763157894736923	0.005589386689865226
6507	406	19	20	114.03	0.0666667	0.006447368421052709	0.005037006578947429
6508	406	8	2	86.026	0.0333333	0.0055736842105263825	0.006797175866495588
6509	406	7	1	76.028	0.0333333	0.005831578947368054	0.003294677371394381
6510	406	7	5	96.03	0.1	0.005989473684210597	0.007985964912280796
6511	406	20	19	114.03	0.0666667	0.006447368421052709	0.005037006578947429
6512	407	5	6	74.031	0.0333333	0.0010312397237750171	0.0007872058960114635
6513	407	5	7	96.03	0.1	0.000773429792831263	0.0010312397237750173
6514	407	3	4	106.026	0.0333333	0.0009315789473684321	0.0007698999565028365
6515	407	1	7	76.028	0.0333333	0.001189082538638629	0.0006717980444286041
6516	407	1	4	78.028	0.1	0.0014473684210525408	0.001121991024071737
6517	407	2	8	86.026	0.0333333	0.000931272607694786	0.0011356983020668122
6518	407	6	5	74.031	0.0333333	0.0010312397237750171	0.0007872058960114635
6519	407	6	9	94.026	0.0666667	0.0007736842105262672	0.0005905986339895169
6520	407	9	6	94.026	0.0666667	0.0007736842105262672	0.0005905986339895169
6521	407	4	1	78.028	0.1	0.0014473684210525408	0.001121991024071737
6522	407	4	3	106.026	0.0333333	0.0009315789473684321	0.0007698999565028365
6523	407	19	20	114.03	0.0666667	0.0009315789473683625	0.0007277960526315332
6524	407	8	2	86.026	0.0333333	0.000931272607694786	0.0011356983020668122
6525	407	7	1	76.028	0.0333333	0.001189082538638629	0.0006717980444286041
6526	407	7	5	96.03	0.1	0.000773429792831263	0.0010312397237750173
6527	407	20	19	114.03	0.0666667	0.0009315789473683625	0.0007277960526315332
6528	408	5	6	74.036	0.0333333	0.014237421900690843	0.010868260992893774
6529	408	5	7	96.026	0.0666667	0.014237421900690843	0.018983229200921124
6530	408	3	4	106.03	0.16666699999999998	0.014595198947713765	0.012062147890672533
6531	408	1	7	76.025	0.0666667	0.014237421900690843	0.008043741186830985
6532	408	1	4	78.03	0.0333333	0.013306149292995988	0.010314844413175185
6533	408	2	8	86.032	0.0666667	0.014753041762577287	0.017991514344606448
6534	408	6	5	74.036	0.0333333	0.014237421900690843	0.010868260992893774
6535	408	6	9	94.026	0.16666699999999998	0.013821769154883536	0.010550968820521783
6536	408	9	6	94.026	0.16666699999999998	0.013821769154883536	0.010550968820521783
6537	408	4	1	78.03	0.0333333	0.013306149292995988	0.010314844413175185
6538	408	4	3	106.03	0.16666699999999998	0.014595198947713765	0.012062147890672533
6539	408	19	20	114.032	0.0666667	0.014495231831633534	0.011324399868463697
6540	408	8	2	86.032	0.0666667	0.014753041762577287	0.017991514344606448
6541	408	7	1	76.025	0.0666667	0.014237421900690843	0.008043741186830985
6542	408	7	5	96.026	0.0666667	0.014237421900690843	0.018983229200921124
6543	408	20	19	114.032	0.0666667	0.014495231831633534	0.011324399868463697
6544	409	5	6	74.036	0.0333333	0.0	0.0
6545	409	5	7	96.026	0.0666667	0.00015789473684209534	0.00021052631578946044
6546	409	3	4	106.03	0.16666699999999998	0.0003157894736842143	0.00026098303610265646
6547	409	1	7	76.025	0.0666667	0.00015789473684209534	8.920606601248324e-05
6548	409	1	4	78.03	0.0333333	0.0003157894736842143	0.00024479804161567
6549	409	2	8	86.032	0.0666667	0.00015789473684210716	0.00019255455712452091
6550	409	6	5	74.036	0.0333333	0.0	0.0
6551	409	6	9	94.026	0.16666699999999998	0.0003156856297270697	0.00024098139673822114
6552	409	9	6	94.026	0.16666699999999998	0.0003156856297270697	0.00024098139673822114
6553	409	4	1	78.03	0.0333333	0.0003157894736842143	0.00024479804161567
6554	409	4	3	106.03	0.16666699999999998	0.0003157894736842143	0.00026098303610265646
6555	409	19	20	114.032	0.0666667	0.00015789473684210716	0.00012335526315789623
6556	409	8	2	86.032	0.0666667	0.00015789473684210716	0.00019255455712452091
