	timeid	src	dst	delay	packetloss	link_usage	free_bandwidth
0	0	5	6		1.0	0.0005329780146568954	0.0004934981617193475
1	0	5	7		1.0	0.00034655114961679444	0.00030399223650596
2	0	4	3		1.0	0.00053351117039013	0.0004103932079924077
3	0	4	1		1.0	0.0007309103034344783	0.0006040581020119655
4	0	8	2		1.0	0.0009173333333333334	0.0008415902140672783
5	0	7	1		1.0	0.0005708569523174391	0.0005542300507936302
6	0	7	5		1.0	0.00034655114961679444	0.00030399223650596
7	0	1	4		1.0	0.0007309103034344783	0.0006040581020119655
8	0	1	7		1.0	0.0005708569523174391	0.0005542300507936302
9	0	3	4		1.0	0.00053351117039013	0.0004103932079924077
10	0	6	5		1.0	0.0005329780146568954	0.0004934981617193475
11	0	6	9		1.0	0.00034689793195463644	0.00026480758164476066
12	0	2	8		1.0	0.0009173333333333334	0.0008415902140672783
13	0	9	6		1.0	0.00034689793195463644	0.00026480758164476066
14	0	20	19		1.0	0.0007306666666666667	0.0005577608142493639
15	0	19	20		1.0	0.0007306666666666667	0.0005577608142493639
16	1	5	6	78.031	0.0333333	0.0008906666666666667	0.0008246913580246913
17	1	5	7	184.034	0.0666667	0.001075540765391015	0.0009434568117465044
18	1	4	3	180.029	0.0666667	0.000729450915141431	0.0005611160885703316
19	1	4	1	78.03	0.1	0.0001597337770382695	0.00013201138598204092
20	1	8	2	108.034	0.16666699999999998	0.00015973377703826954	0.00014654474957639406
21	1	7	1	128.031	0.0666667	0.00015973377703826954	0.00015508133693035878
22	1	7	5	184.034	0.0666667	0.001075540765391015	0.0009434568117465044
23	1	1	4	78.03	0.1	0.0001597337770382695	0.00013201138598204092
24	1	1	7	128.031	0.0666667	0.00015973377703826954	0.00015508133693035878
25	1	3	4	180.029	0.0666667	0.000729450915141431	0.0005611160885703316
26	1	6	5	78.031	0.0333333	0.0008906666666666667	0.0008246913580246913
27	1	6	9	104.034	0.266667	0.0008891846921797005	0.0006787669405951912
