	timeid	src	dst	delay	packetloss	link_usage	free_bandwidth
0	0	5	7		1.0	0.0005331556147950683	0.0005077672521857793
1	0	5	6		1.0	0.0005331556147950684	0.0005385410250455236
2	0	19	20		1.0	0.0005708569523174391	0.00044252476923832486
3	0	9	6		1.0	0.00037320893035654786	0.0002985671442852383
4	0	2	8		1.0	0.0007309103034344783	0.0006525984852093556
5	0	20	19		1.0	0.0005708569523174391	0.00044252476923832486
6	0	6	5		1.0	0.0005331556147950684	0.0005385410250455236
7	0	6	9		1.0	0.00037320893035654786	0.0002985671442852383
8	0	4	3		1.0	0.0009170276574475175	0.0006154548036560521
9	0	4	1		1.0	0.0007304231922692437	0.000973897589692325
10	0	3	4		1.0	0.0009170276574475175	0.0006154548036560521
11	0	1	7		1.0	0.0007306666666666667	0.0006582582582582582
12	0	1	4		1.0	0.0007304231922692437	0.000973897589692325
13	0	8	2		1.0	0.0007309103034344783	0.0006525984852093556
14	0	7	1		1.0	0.0007306666666666667	0.0006582582582582582
15	0	7	5		1.0	0.0005331556147950683	0.0005077672521857793
16	1	5	7	96.027	0.0666667	0.0008903698767077641	0.0008479713111502516
17	1	5	6	126.033	0.0666667	0.000890369876707764	0.0008993635118260242
18	1	19	20	118.03	0.133333	0.0005063291139240507	0.00039250318908841137
19	1	9	6	152.034	0.0666667	0.000890369876707764	0.0007122959013662112
20	1	2	8	142.036	0.0666667	0.00031978680879413726	0.00028552393642333686
21	1	20	19	118.03	0.133333	0.0005063291139240507	0.00039250318908841137
22	1	6	5	126.033	0.0666667	0.000890369876707764	0.0008993635118260242
23	1	6	9	152.034	0.0666667	0.000890369876707764	0.0007122959013662112
24	1	4	3	50.034	0.133333	0.00015989340439706863	0.00010731100966246217
25	1	4	1	118.029	0.0666667	0.00015994668443852046	0.00021326224591802727
26	1	3	4	50.034	0.133333	0.00015989340439706863	0.00010731100966246217
27	1	1	7	54.032	0.0333333	0.00015989340439706863	0.0001440481120694312
28	1	1	4	118.029	0.0666667	0.00015994668443852046	0.00021326224591802727
29	1	8	2	142.036	0.0666667	0.00031978680879413726	0.00028552393642333686
30	1	7	1	54.032	0.0333333	0.00015989340439706863	0.0001440481120694312
31	1	7	5	96.027	0.0666667	0.0008903698767077641	0.0008479713111502516
32	2	5	7	96.027	0.0666667	0.0001599466844385205	0.00015233017565573383
33	2	5	6	126.033	0.0666667	0.0	0.0
34	2	19	20	118.03	0.133333	0.0003465511496167944	0.00026864430202852275
35	2	9	6	152.034	0.0666667	0.0001599466844385205	0.0001279573475508164
36	2	2	8	142.036	0.0666667	0.0	0.0
37	2	20	19	118.03	0.133333	0.0003465511496167944	0.00026864430202852275
38	2	6	5	126.033	0.0666667	0.0	0.0
39	2	6	9	152.034	0.0666667	0.0001599466844385205	0.0001279573475508164
40	2	4	3	50.034	0.133333	0.000319893368877041	0.00021469353615908792
41	2	4	1	118.029	0.0666667	0.00016	0.00021333333333333333
42	2	3	4	50.034	0.133333	0.000319893368877041	0.00021469353615908792
43	2	1	7	54.032	0.0333333	0.00032	0.0002882882882882883
44	2	1	4	118.029	0.0666667	0.00016	0.00021333333333333333
45	2	8	2	142.036	0.0666667	0.0	0.0
46	2	7	1	54.032	0.0333333	0.00032	0.0002882882882882883
47	2	7	5	96.027	0.0666667	0.0001599466844385205	0.00015233017565573383
48	3	5	7	96.025	0.0	0.015147235176548963	0.014425938263379966
49	3	5	6	126.03	0.0666667	0.015205862758161222	0.015359457331475982
50	3	19	20	118.034	0.16666699999999998	0.014832778147901396	0.011498277634032088
51	3	9	6	152.028	0.0	0.01504095904095904	0.01203276723276723
52	3	2	8	142.027	0.0333333	0.015205862758161222	0.013576663176929663
53	3	20	19	118.034	0.16666699999999998	0.014832778147901396	0.011498277634032088
54	3	6	5	126.03	0.0666667	0.015205862758161222	0.015359457331475982
55	3	6	9	152.028	0.0	0.01504095904095904	0.01203276723276723
56	3	4	3	50.026	0.16666699999999998	0.013740173217854762	0.009221592763660915
57	3	4	1	118.031	0.133333	0.015461871461871462	0.020615828615828617
58	3	3	4	50.026	0.16666699999999998	0.013740173217854762	0.009221592763660915
59	3	1	7	54.025	0.0333333	0.0153020313020313	0.013785613785613783
60	3	1	4	118.031	0.133333	0.015461871461871462	0.020615828615828617
61	3	8	2	142.027	0.0333333	0.015205862758161222	0.013576663176929663
62	3	7	1	54.025	0.0333333	0.0153020313020313	0.013785613785613783
63	3	7	5	96.025	0.0	0.015147235176548963	0.014425938263379966
64	4	5	7	96.025	0.0	0.000319893368877041	0.00030466035131146766
65	4	5	6	126.03	0.0666667	0.0001599466844385205	0.00016156230751365709
66	4	19	20	118.034	0.16666699999999998	0.00031978680879413737	0.00024789675100320727
67	4	9	6	152.028	0.0	0.00031989336887704086	0.0002559146951016327
68	4	2	8	142.027	0.0333333	0.0003465511496167945	0.0003094206693007094
69	4	20	19	118.034	0.16666699999999998	0.00031978680879413737	0.00024789675100320727
70	4	6	5	126.03	0.0666667	0.0001599466844385205	0.00016156230751365709
71	4	6	9	152.028	0.0	0.00031989336887704086	0.0002559146951016327
72	4	4	3	50.026	0.16666699999999998	0.00015989340439706868	0.00010731100966246221
73	4	4	1	118.031	0.133333	0.0003465511496167942	0.00046206819948905895
74	4	3	4	50.026	0.16666699999999998	0.00015989340439706868	0.00010731100966246221
75	4	1	7	54.025	0.0333333	0.0001599466844385205	0.00014409611210677525
76	4	1	4	118.031	0.133333	0.0003465511496167942	0.00046206819948905895
77	4	8	2	142.027	0.0333333	0.0003465511496167945	0.0003094206693007094
78	4	7	1	54.025	0.0333333	0.0001599466844385205	0.00014409611210677525
79	4	7	5	96.025	0.0	0.000319893368877041	0.00030466035131146766
80	5	5	7	96.029	0.0	0.01565391014975042	0.01490848585690516
81	5	5	6	126.028	0.0333333	0.015082666666666666	0.015235016835016836
82	5	19	20	118.027	0.2	0.014015338446148723	0.010864603446626916
83	5	9	6	152.032	0.0	0.016032010670223414	0.012825608536178732
84	5	2	8	142.03	0.133333	0.01605601867289096	0.014335730957938357
85	5	20	19	118.027	0.2	0.014015338446148723	0.010864603446626916
86	5	6	5	126.028	0.0333333	0.015082666666666666	0.015235016835016836
87	5	6	9	152.032	0.0	0.016032010670223414	0.012825608536178732
88	5	4	3	50.028	0.1	0.014360066555740437	0.009637628560899622
89	5	4	1	118.027	0.16666699999999998	0.014743427620632276	0.019657903494176367
90	5	3	4	50.028	0.1	0.014360066555740437	0.009637628560899622
91	5	1	7	54.029	0.0	0.01649517470881863	0.01486051775569246
92	5	1	4	118.027	0.16666699999999998	0.014743427620632276	0.019657903494176367
93	5	8	2	142.03	0.133333	0.01605601867289096	0.014335730957938357
94	5	7	1	54.029	0.0	0.01649517470881863	0.01486051775569246
95	5	7	5	96.029	0.0	0.01565391014975042	0.01490848585690516
96	6	5	7	96.029	0.0	0.012090545938748344	0.011514805655950804
97	6	5	6	126.028	0.0333333	0.011658666666666666	0.011776430976430977
98	6	19	20	118.027	0.2	0.010165834165834164	0.007880491601421834
99	6	9	6	152.032	0.0	0.011494160827494162	0.00919532866199533
100	6	2	8	142.03	0.133333	0.010599201065246333	0.009463572379684227
101	6	20	19	118.027	0.2	0.010165834165834164	0.007880491601421834
102	6	6	5	126.028	0.0333333	0.011658666666666666	0.011776430976430977
103	6	6	9	152.032	0.0	0.011494160827494162	0.00919532866199533
104	6	4	3	50.028	0.1	0.012426098535286279	0.008339663446500858
105	6	4	1	118.027	0.16666699999999998	0.010863802863802863	0.014485070485070485
106	6	3	4	50.028	0.1	0.012426098535286279	0.008339663446500858
107	6	1	7	54.029	0.0	0.012687083888149143	0.011429805304638867
108	6	1	4	118.027	0.16666699999999998	0.010863802863802863	0.014485070485070485
109	6	8	2	142.03	0.133333	0.010599201065246333	0.009463572379684227
110	6	7	1	54.029	0.0	0.012687083888149143	0.011429805304638867
111	6	7	5	96.029	0.0	0.012090545938748344	0.011514805655950804
112	7	5	7	96.024	0.0666667	0.004077281812125251	0.003883125535357382
113	7	5	6	126.028	0.0333333	0.00407321131447587	0.00411435486310694
114	7	19	20	118.027	0.16666699999999998	0.003961397670549086	0.003070850907402392
115	7	9	6	152.026	0.0	0.004605737158105408	0.003684589726484326
