	timeid	src	dst	delay	packetloss	link_usage	free_bandwidth
5293	330	20	19	108.025	0.0666667	0.015050983005664898	0.013936095375615645
5294	330	9	6	102.025	0.0333333	0.01515228257247596	0.013774802338614509
5295	330	3	4	152.027	0.2	0.014112	0.01206153846153846
5296	331	5	7	110.029	0.0333333	0.0004956695536309205	0.0004956695536309205
5297	331	5	6	142.029	0.16666699999999998	0.0008474350433044771	0.0008390445973311655
5298	331	1	7	80.027	0.0	0.00033577614923382395	0.00026439066868805033
5299	331	1	4	94.026	0.233333	0.0003357761492338494	0.0003197868087941423
5300	331	2	8	82.027	0.1	0.0003197868087941423	0.00025582944703531383
5301	331	4	1	94.026	0.233333	0.0003357761492338494	0.0003197868087941423
5302	331	4	3	152.028	0.133333	0.000159893404397059	0.00013666102939919572
5303	331	6	9	102.027	0.1	0.00015994668443852173	0.00014540607676229248
5304	331	6	5	142.029	0.16666699999999998	0.0008474350433044771	0.0008390445973311655
5305	331	19	20	108.025	0.16666699999999998	0.00015994668443852173	0.0001480987818875201
5306	331	8	2	82.027	0.1	0.0003197868087941423	0.00025582944703531383
5307	331	7	1	80.027	0.0	0.00033577614923382395	0.00026439066868805033
5308	331	7	5	110.029	0.0333333	0.0004956695536309205	0.0004956695536309205
5309	331	20	19	108.025	0.16666699999999998	0.00015994668443852173	0.0001480987818875201
5310	331	9	6	102.027	0.1	0.00015994668443852173	0.00014540607676229248
5311	331	3	4	152.028	0.133333	0.000159893404397059	0.00013666102939919572
5312	332	5	7	110.029	0.0333333	0.008938041305796276	0.008938041305796276
5313	332	5	6	142.029	0.16666699999999998	0.008154563624250629	0.008073825370545178
5314	332	1	7	80.027	0.0	0.009826057980673186	0.007737053528089123
5315	332	1	4	94.026	0.233333	0.008516988674217322	0.008111417784968879
5316	332	2	8	82.027	0.1	0.00904231922692443	0.007233855381539545
5317	332	4	1	94.026	0.233333	0.008516988674217322	0.008111417784968879
5318	332	4	3	152.028	0.133333	0.007896034655115024	0.006748747568474381
5319	332	6	9	102.027	0.1	0.007733510992671674	0.007030464538792431
5320	332	6	5	142.029	0.16666699999999998	0.008154563624250629	0.008073825370545178
5321	332	19	20	108.025	0.16666699999999998	0.008154563624250629	0.007550521874306137
5322	332	8	2	82.027	0.1	0.00904231922692443	0.007233855381539545
5323	332	7	1	80.027	0.0	0.009826057980673186	0.007737053528089123
5324	332	7	5	110.029	0.0333333	0.008938041305796276	0.008938041305796276
5325	332	20	19	108.025	0.16666699999999998	0.008154563624250629	0.007550521874306137
5326	332	9	6	102.027	0.1	0.007733510992671674	0.007030464538792431
5327	332	3	4	152.028	0.133333	0.007896034655115024	0.006748747568474381
5328	333	5	7	110.026	0.0333333	0.006528980679547072	0.006528980679547072
5329	333	5	6	142.033	0.0666667	0.006006662225183306	0.00594719032196367
5330	333	1	7	80.028	0.0	0.006166555629580377	0.004855555613842817
5331	333	1	4	94.026	0.133333	0.005383077948034728	0.005126740902890217
5332	333	2	8	82.029	0.0333333	0.005644237175216611	0.004515389740173289
5333	333	4	1	94.026	0.133333	0.005383077948034728	0.005126740902890217
5334	333	4	3	152.028	0.133333	0.0062678214523651885	0.00535711235244888
5335	333	6	9	102.026	0.133333	0.006952349216927745	0.0063203174699343135
5336	333	6	5	142.033	0.0666667	0.006006662225183306	0.00594719032196367
5337	333	19	20	108.026	0.16666699999999998	0.006168610463178522	0.005711676354794928
5338	333	8	2	82.029	0.0333333	0.005644237175216611	0.004515389740173289
5339	333	7	1	80.028	0.0	0.006166555629580377	0.004855555613842817
5340	333	7	5	110.026	0.0333333	0.006528980679547072	0.006528980679547072
5341	333	20	19	108.026	0.16666699999999998	0.006168610463178522	0.005711676354794928
5342	333	9	6	102.026	0.133333	0.006952349216927745	0.0063203174699343135
