	timeid	src	dst	delay	packetloss	link_usage	free_bandwidth
0	0	20	19		4.0	0.0	0.0
1	0	4	3		3.0	0.0	0.0
2	0	4	1		3.0	0.0	0.0
3	0	9	6		4.0	0.0	0.0
4	0	3	4		3.0	0.0	0.0
5	0	5	7		0.0	0.0	0.0
6	0	5	6		2.0	0.0	0.0
7	0	1	4		3.0	0.0	0.0
8	0	1	7		0.0	0.0	0.0
9	0	6	9		4.0	0.0	0.0
10	0	6	5		2.0	0.0	0.0
11	0	19	20		4.0	0.0	0.0
12	0	7	5		0.0	0.0	0.0
13	0	7	1		0.0	0.0	0.0
14	0	8	2		4.0	0.0	0.0
15	0	2	8		4.0	0.0	0.0
16	1	20	19		4.0	0.0	0.0
17	1	4	3		3.0	0.0	0.0
18	1	4	1		3.0	0.0	0.0
19	1	9	6		4.0	0.0	0.0
20	1	3	4		3.0	0.0	0.0
21	1	5	7		0.0	0.0	0.0
22	1	5	6		2.0	0.0	0.0
23	1	1	4		3.0	0.0	0.0
24	1	1	7		0.0	0.0	0.0
25	1	6	9		4.0	0.0	0.0
26	1	6	5		2.0	0.0	0.0
27	1	19	20		4.0	0.0	0.0
28	1	7	5		0.0	0.0	0.0
29	1	7	1		0.0	0.0	0.0
30	1	8	2		4.0	0.0	0.0
31	1	2	8		4.0	0.0	0.0
32	2	20	19	34.549713134765625	4.0	0.0008894806924101197	0.0011859742565468263
33	2	4	3	29.814958572387695	3.0	0.000692410119840213	0.0007693445776002367
34	2	4	1	25.073766708374023	3.0	0.0008175765645805594	0.0009618547818594815
35	2	9	6	28.510689735412598	4.0	0.0004453333333333334	0.00047375886524822703
36	2	3	4	29.814958572387695	3.0	0.000692410119840213	0.0007693445776002367
37	2	5	7	27.962565422058105	0.0	0.0003195739014647137	0.0005509894852839892
38	2	5	6	53.673624992370605	2.0	0.000160053351117039	0.00024250507745005907
39	2	1	4	25.073766708374023	3.0	0.0008175765645805594	0.0009618547818594815
40	2	1	7	25.588035583496094	0.0	0.0006924101198402129	0.0013576669016474763
41	2	6	9	28.510689735412598	4.0	0.0004453333333333334	0.00047375886524822703
42	2	6	5	53.673624992370605	2.0	0.000160053351117039	0.00024250507745005907
43	2	19	20	34.549713134765625	4.0	0.0008894806924101197	0.0011859742565468263
44	2	7	5	27.962565422058105	0.0	0.0003195739014647137	0.0005509894852839892
45	2	7	1	25.588035583496094	0.0	0.0006924101198402129	0.0013576669016474763
46	2	8	2	38.20645809173584	4.0	0.0005326231691078562	0.0005984529989975912
47	2	2	8	38.20645809173584	4.0	0.0005326231691078562	0.0005984529989975912
48	3	20	19	20.89715003967285	4.0	0.00031978680879413726	0.00042638241172551636
49	3	4	3	18.500328063964844	3.0	0.0008912608405603735	0.0009902898228448594
50	3	4	1	11.739253997802734	3.0	0.0006047286047286046	0.00071144541732777
51	3	9	6	17.009735107421875	4.0	0.0006924101198402131	0.0007366065104683118
52	3	3	4	18.500328063964844	3.0	0.0008912608405603735	0.0009902898228448594
53	3	5	7	10.99860668182373	0.0	0.0006926406926406924	0.0011942080907598146
54	3	5	6	43.71488094329834	2.0	0.0005328005328005327	0.0008072735345462617
55	3	1	4	11.739253997802734	3.0	0.0006047286047286046	0.00071144541732777
56	3	1	7	12.787461280822754	0.0	0.0008897768897768898	0.0017446605681899797
57	3	6	9	17.009735107421875	4.0	0.0006924101198402131	0.0007366065104683118
58	3	6	5	43.71488094329834	2.0	0.0005328005328005327	0.0008072735345462617
59	3	19	20	20.89715003967285	4.0	0.00031978680879413726	0.00042638241172551636
60	3	7	5	10.99860668182373	0.0	0.0006926406926406924	0.0011942080907598146
61	3	7	1	12.787461280822754	0.0	0.0008897768897768898	0.0017446605681899797
62	3	8	2	35.44175624847412	4.0	0.0007299367299367297	0.0008201536291423929
63	3	2	8	35.44175624847412	4.0	0.0007299367299367297	0.0008201536291423929
64	4	20	19	20.89715003967285	4.0	0.0005331556147950685	0.0007108741530600913
65	4	4	3	18.500328063964844	3.0	0.0001599466844385205	0.00017771853826502277
66	4	4	1	11.739253997802734	3.0	0.0001599466844385205	0.0001881725699276712
67	4	9	6	17.009735107421875	4.0	0.0007304231922692437	0.0007770459492225997
68	4	3	4	18.500328063964844	3.0	0.0001599466844385205	0.00017771853826502277
69	4	5	7	10.99860668182373	0.0	0.0007304231922692437	0.0012593503314986961
70	4	5	6	43.71488094329834	2.0	0.0008903698767077642	0.0013490452677390368
