	timeid	src	dst	delay	packetloss	link_usage	free_bandwidth
343	21	6	5	28.82850170135498	2.0	0.00034655114961679384	0.0005873748298589727
344	21	4	3	25.588393211364746	4.0	0.00015994668443852024	0.00018817256992767088
345	21	4	1	43.85340213775635	3.0	0.0003198933688770412	0.0003763451398553426
346	21	8	2	22.49324321746826	0.0	0.0001599466844385206	0.0002538836260928898
347	21	9	6	14.916062355041504	2.0	0.0005064978340553153	0.0005276019104742868
348	21	3	4	25.588393211364746	4.0	0.00015994668443852024	0.00018817256992767088
349	21	2	8	22.49324321746826	0.0	0.0001599466844385206	0.0002538836260928898
350	21	7	5	12.915849685668945	1.0	0.0005064978340553153	0.0005221627155209437
351	21	7	1	42.59657859802246	4.0	0.0003198933688770405	0.0003297869782237531
352	22	5	7	12.498855590820312	1.0	0.00016	0.00016494845360824745
353	22	5	6	28.52308750152588	2.0	0.0003198933688770412	0.0005421921506390528
354	22	1	4	43.55418682098389	3.0	0.0005064978340553141	0.0005958798047709578
355	22	1	7	42.53804683685303	4.0	0.0003198933688770412	0.00032978697822375383
356	22	20	19	21.585941314697266	4.0	0.00034655114961679384	0.0004620681994890584
357	22	19	20	21.585941314697266	4.0	0.00034655114961679384	0.0004620681994890584
358	22	6	9	14.81485366821289	2.0	0.00015994668443852024	0.00016661112962345858
359	22	6	5	28.52308750152588	2.0	0.0003198933688770412	0.0005421921506390528
360	22	4	3	25.517821311950684	4.0	0.0003198933688770405	0.00037634513985534176
361	22	4	1	43.55418682098389	3.0	0.0005064978340553141	0.0005958798047709578
362	22	8	2	24.815797805786133	0.0	0.0005064978340553141	0.0008039648159608162
363	22	9	6	14.81485366821289	2.0	0.00015994668443852024	0.00016661112962345858
364	22	3	4	25.517821311950684	4.0	0.0003198933688770405	0.00037634513985534176
365	22	2	8	24.815797805786133	0.0	0.0005064978340553141	0.0008039648159608162
366	22	7	5	12.498855590820312	1.0	0.00016	0.00016494845360824745
367	22	7	1	42.53804683685303	4.0	0.0003198933688770412	0.00032978697822375383
368	23	5	7	12.469768524169922	1.0	0.0003194675540765381	0.00032934799389333825
369	23	5	6	28.549909591674805	2.0	0.000319893368877042	0.0005421921506390542
370	23	1	4	43.49660873413086	3.0	0.00016	0.00018823529411764707
