	timeid	src	dst	delay	packetloss	link_usage	free_bandwidth
0	0	5	6		1.0	0.0	0.0
1	0	5	7		1.0	0.0	0.0
2	0	1	7		1.0	0.0	0.0
3	0	1	4		1.0	0.0	0.0
4	0	6	5		1.0	0.0	0.0
5	0	6	9		1.0	0.0	0.0
6	0	3	4		1.0	0.0	0.0
7	0	20	19		1.0	0.0	0.0
8	0	8	2		1.0	0.0	0.0
9	0	2	8		1.0	0.0	0.0
10	0	4	3		1.0	0.0	0.0
11	0	4	1		1.0	0.0	0.0
12	0	7	1		1.0	0.0	0.0
13	0	7	5		1.0	0.0	0.0
14	0	9	6		1.0	0.0	0.0
15	0	19	20		1.0	0.0	0.0
16	1	5	6		1.0	0.0007309103034344783	0.0008701313136124742
17	1	5	7		1.0	0.0007306666666666665	0.0007532646048109963
18	1	1	7		1.0	0.00016	0.00010191082802547772
19	1	1	4		1.0	0.0	0.0
20	1	6	5		1.0	0.0007309103034344783	0.0008701313136124742
21	1	6	9		1.0	0.000730910303434478	0.0009023583993018247
22	1	3	4		1.0	0.0	0.0
23	1	20	19		1.0	0.0003733333333333333	0.0004912280701754386
24	1	8	2		1.0	0.00032	0.0002735042735042735
25	1	2	8		1.0	0.00032	0.0002735042735042735
26	1	4	3		1.0	0.0	0.0
27	1	4	1		1.0	0.0	0.0
28	1	7	1		1.0	0.00016	0.00010191082802547772
29	1	7	5		1.0	0.0007306666666666665	0.0007532646048109963
30	1	9	6		1.0	0.000730910303434478	0.0009023583993018247
31	1	19	20		1.0	0.0003733333333333333	0.0004912280701754386
32	2	5	6	98.027	0.133333	0.00015946843853820598	0.00018984337921214997
33	2	5	7	96.026	0.0666667	0.00015984015984015984	0.00016478366993830912
34	2	1	7	80.029	0.16666699999999998	0.00015946843853820598	0.00010157225384599106
35	2	1	4	136.031	0.133333	0.00031893687707641196	0.00025113139927276533
36	2	6	5	98.027	0.133333	0.00015946843853820598	0.00018984337921214997
37	2	6	9	132.025	0.0333333	0.00031893687707641206	0.0003937492309585334
38	2	3	4	120.03	0.1	0.0003196803196803197	0.00023334329903672968
39	2	20	19	102.026	0.0333333	0.0006045272969374168	0.0007954306538650221
40	2	8	2	104.027	0.0333333	0.0001598401598401598	0.00013661552123090583
41	2	2	8	104.027	0.0333333	0.0001598401598401598	0.00013661552123090583
42	2	4	3	120.03	0.1	0.0003196803196803197	0.00023334329903672968
43	2	4	1	136.031	0.133333	0.00031893687707641196	0.00025113139927276533
44	2	7	1	80.029	0.16666699999999998	0.00015946843853820598	0.00010157225384599106
45	2	7	5	96.026	0.0666667	0.00015984015984015984	0.00016478366993830912
46	2	9	6	132.025	0.0333333	0.00031893687707641206	0.0003937492309585334
47	2	19	20	102.026	0.0333333	0.0006045272969374168	0.0007954306538650221
48	3	5	6	98.027	0.133333	0.011557333333333334	0.01375873015873016
49	3	5	7	96.026	0.0666667	0.01182260753584528	0.012188255191593072
50	3	1	7	80.029	0.16666699999999998	0.01125175058352784	0.007166720116896713
51	3	1	4	136.031	0.133333	0.01087829276425475	0.008565584853743896
52	3	6	5	98.027	0.133333	0.011557333333333334	0.01375873015873016
53	3	6	9	132.025	0.0333333	0.012185395131710575	0.015043697693469844
54	3	3	4	120.03	0.1	0.01192	0.0087007299270073
55	3	20	19	102.026	0.0333333	0.01182260753584528	0.015556062547164842
56	3	8	2	104.027	0.0333333	0.01192	0.010188034188034188
57	3	2	8	104.027	0.0333333	0.01192	0.010188034188034188
58	3	4	3	120.03	0.1	0.01192	0.0087007299270073
59	3	4	1	136.031	0.133333	0.01087829276425475	0.008565584853743896
60	3	7	1	80.029	0.16666699999999998	0.01125175058352784	0.007166720116896713
61	3	7	5	96.026	0.0666667	0.01182260753584528	0.012188255191593072
62	3	9	6	132.025	0.0333333	0.012185395131710575	0.015043697693469844
63	3	19	20	102.026	0.0333333	0.01182260753584528	0.015556062547164842
64	4	5	6	98.027	0.0333333	0.0023512162612462505	0.0027990669776741077
65	4	5	7	96.025	0.0666667	1.995497500833056	2.0572139183845937
66	4	1	7	80.028	0.0666667	0.003536	0.0022522292993630575
67	4	1	4	136.028	0.0666667	0.0036361212929023647	0.0028630876322065864
68	4	6	5	98.027	0.0333333	0.0023512162612462505	0.0027990669776741077
69	4	6	9	132.028	0.0666667	0.0032949016994335205	0.004067779875843853
70	4	3	4	120.027	0.133333	0.0035626666666666667	0.0026004866180048664
71	4	20	19	102.025	0.0	0.00392	0.005157894736842105
72	4	8	2	104.022	0.0333333	0.0038453333333333334	0.003286609686609687
73	4	2	8	104.022	0.0333333	0.0038453333333333334	0.003286609686609687
74	4	4	3	120.027	0.133333	0.0035626666666666667	0.0026004866180048664
75	4	4	1	136.028	0.0666667	0.0036361212929023647	0.0028630876322065864
76	4	7	1	80.028	0.0666667	0.003536	0.0022522292993630575
77	4	7	5	96.025	0.0666667	1.995497500833056	2.0572139183845937
78	4	9	6	132.028	0.0666667	0.0032949016994335205	0.004067779875843853
79	4	19	20	102.025	0.0	0.00392	0.005157894736842105
80	5	5	6	98.027	0.0333333	0.004611796067977341	0.00549023341425874
81	5	5	7	96.025	0.0666667	1.5060366544485173	1.5526151076788837
82	5	1	7	80.028	0.0666667	0.004908727514990009	0.003126578035025483
83	5	1	4	136.028	0.0666667	0.004759493670886075	0.0037476328117213185
84	5	6	5	98.027	0.0333333	0.004611796067977341	0.00549023341425874
85	5	6	9	132.028	0.0666667	0.0037427524158613803	0.004620681994890593
86	5	3	4	120.027	0.133333	0.004237175216522319	0.003092828625198773
87	5	20	19	102.025	0.0	0.0037148567621585623	0.004887969423892845
88	5	8	2	104.022	0.0333333	0.004995668110629788	0.004269801803957083
89	5	2	8	104.022	0.0333333	0.004995668110629788	0.004269801803957083
90	5	4	3	120.027	0.133333	0.004237175216522319	0.003092828625198773
91	5	4	1	136.028	0.0666667	0.004759493670886075	0.0037476328117213185
92	5	7	1	80.028	0.0666667	0.004908727514990009	0.003126578035025483
93	5	7	5	96.025	0.0666667	1.5060366544485173	1.5526151076788837
94	5	9	6	132.028	0.0666667	0.0037427524158613803	0.004620681994890593
95	5	19	20	102.025	0.0	0.0037148567621585623	0.004887969423892845
96	6	5	6	98.029	0.0333333	0.28938574283810803	0.34450683671203336
97	6	5	7	96.022	0.0333333	1.0482984676882081	1.080720069781658
98	6	1	7	80.024	0.0666667	0.01060626249167221	0.006755581204886758
99	6	1	4	136.028	0.1	0.011393535488170618	0.008971287785961117
100	6	6	5	98.029	0.0333333	0.28938574283810803	0.34450683671203336
101	6	6	9	132.027	0.0666667	0.2930916361212928	0.3618415260756701
102	6	3	4	120.03	0.1	0.010919026991002995	0.00797009269416277
103	6	20	19	102.027	0.133333	0.012434377081945374	0.016361022476243915
104	6	8	2	104.025	0.0666667	0.011389740173217859	0.009734820660869965
105	6	2	8	104.025	0.0666667	0.011389740173217859	0.009734820660869965
106	6	4	3	120.03	0.1	0.010919026991002995	0.00797009269416277
107	6	4	1	136.028	0.1	0.011393535488170618	0.008971287785961117
108	6	7	1	80.024	0.0666667	0.01060626249167221	0.006755581204886758
109	6	7	5	96.022	0.0333333	1.0482984676882081	1.080720069781658
110	6	9	6	132.027	0.0666667	0.2930916361212928	0.3618415260756701
111	6	19	20	102.027	0.133333	0.012434377081945374	0.016361022476243915
112	7	5	6	98.029	0.0333333	1.5071722759080317	1.7942527094143235
113	7	5	7	96.022	0.0333333	0.4717840719760078	0.4863753319340287
114	7	1	7	80.024	0.0666667	0.00015994668443852043	0.0001018768690691213
115	7	1	4	136.028	0.1	0.00015994668443852043	0.00012594227121143342
116	7	6	5	98.029	0.0333333	1.5071722759080317	1.7942527094143235
117	7	6	9	132.027	0.0666667	1.473450183272242	1.8190743003361012
118	7	3	4	120.03	0.1	0.00015994668443852043	0.00011674940469964996
119	7	20	19	102.027	0.133333	0.0005331556147950687	0.0007015205457829851
120	7	8	2	104.025	0.0666667	0.00015994668443852043	0.0001367065678961713
121	7	2	8	104.025	0.0666667	0.00015994668443852043	0.0001367065678961713
122	7	4	3	120.03	0.1	0.00015994668443852043	0.00011674940469964996
123	7	4	1	136.028	0.1	0.00015994668443852043	0.00012594227121143342
124	7	7	1	80.024	0.0666667	0.00015994668443852043	0.0001018768690691213
125	7	7	5	96.022	0.0333333	0.4717840719760078	0.4863753319340287
126	7	9	6	132.027	0.0666667	1.473450183272242	1.8190743003361012
127	7	19	20	102.027	0.133333	0.0005331556147950687	0.0007015205457829851
128	8	5	6	98.025	0.0666667	0.5094363757495	0.6064718758922618
129	8	5	7	96.03	0.1	0.227881372875708	0.23492925038732784
130	8	1	7	80.024	0.0666667	0.015146951016327884	0.009647739500845786
131	8	1	4	136.027	0.0666667	0.014427190936354542	0.011359992863271292
132	8	6	5	98.025	0.0666667	0.5094363757495	0.6064718758922618
133	8	6	9	132.026	0.0	0.506247250916361	0.6249966060695815
134	8	3	4	120.026	0.133333	0.014683544303797475	0.010717915550217134
135	8	20	19	102.027	0.0333333	0.014731512325116596	0.019383568848837626
136	8	8	2	104.022	0.0666667	0.014944703530979353	0.012773250881178934
137	8	2	8	104.022	0.0666667	0.014944703530979353	0.012773250881178934
138	8	4	3	120.026	0.133333	0.014683544303797475	0.010717915550217134
139	8	4	1	136.027	0.0666667	0.014427190936354542	0.011359992863271292
140	8	7	1	80.024	0.0666667	0.015146951016327884	0.009647739500845786
141	8	7	5	96.03	0.1	0.227881372875708	0.23492925038732784
142	8	9	6	132.026	0.0	0.506247250916361	0.6249966060695815
143	8	19	20	102.027	0.0333333	0.014731512325116596	0.019383568848837626
144	9	5	6	98.025	0.0666667	0.22355748083972	0.2661398581425238
145	9	5	7	96.03	0.1	0.014789736754415205	0.015247151293211551
146	9	1	7	80.024	0.0666667	0.015312229256914374	0.009753012265550557
147	9	1	4	136.027	0.0666667	0.015050983005664771	0.011851167720995882
148	9	6	5	98.025	0.0666667	0.22355748083972	0.2661398581425238
149	9	6	9	132.026	0.0	0.21767677440853042	0.26873675852904993
150	9	3	4	120.026	0.133333	0.014267244251916021	0.010414046899208775
151	9	20	19	102.027	0.0333333	0.01478973675441519	0.019460179940019987
152	9	8	2	104.022	0.0666667	0.014005998000666422	0.011970938462108054
153	9	2	8	104.022	0.0666667	0.014005998000666422	0.011970938462108054
154	9	4	3	120.026	0.133333	0.014267244251916021	0.010414046899208775
155	9	4	1	136.027	0.0666667	0.015050983005664771	0.011851167720995882
156	9	7	1	80.024	0.0666667	0.015312229256914374	0.009753012265550557
157	9	7	5	96.03	0.1	0.014789736754415205	0.015247151293211551
158	9	9	6	132.026	0.0	0.21767677440853042	0.26873675852904993
159	9	19	20	102.027	0.0333333	0.01478973675441519	0.019460179940019987
160	10	5	6	98.025	0.0333333	0.26827857380873	0.31937925453420235
161	10	5	7	96.025	0.0333333	0.0003198933688770405	0.0003297869782237531
162	10	1	7	80.031	0.0333333	0.0003198933688770405	0.00020375373813824235
163	10	1	4	136.03	0.0666667	0.0003198933688770412	0.0002518845424228671
164	10	6	5	98.025	0.0333333	0.26827857380873	0.31937925453420235
165	10	6	9	132.029	0.0	0.26759080306564437	0.3303590161304252
166	10	3	4	120.029	0.0666667	0.0003198933688770405	0.00023349880939929962
167	10	20	19	102.027	0.0666667	0.0008423858713762086	0.0011084024623371166
168	10	8	2	104.025	0.0333333	0.16901566144618474	0.14445783029588438
169	10	2	8	104.025	0.0333333	0.16901566144618474	0.14445783029588438
170	10	4	3	120.029	0.0666667	0.0003198933688770405	0.00023349880939929962
171	10	4	1	136.03	0.0666667	0.0003198933688770412	0.0002518845424228671
172	10	7	1	80.031	0.0333333	0.0003198933688770405	0.00020375373813824235
173	10	7	5	96.025	0.0333333	0.0003198933688770405	0.0003297869782237531
174	10	9	6	132.029	0.0	0.26759080306564437	0.3303590161304252
175	10	19	20	102.027	0.0666667	0.0008423858713762086	0.0011084024623371166
176	11	5	6	98.025	0.0333333	0.683091272485011	0.8132038958154894
177	11	5	7	96.025	0.0333333	0.0066888740839440314	0.006895746478292816
178	11	1	7	80.031	0.0333333	0.007211192538307806	0.004593116266438093
179	11	1	4	136.03	0.0666667	0.006168610463178931	0.004857173593054276
180	11	6	5	98.025	0.0333333	0.683091272485011	0.8132038958154894
181	11	6	9	132.029	0.0	0.684705098300567	0.8453149361735395
182	11	3	4	120.029	0.0666667	0.006688874083944048	0.004882389842294926
183	11	20	19	102.027	0.0666667	0.005644237175216518	0.007426627862126997
184	11	8	2	104.025	0.0333333	0.2492524983344435	0.21303632336277223
185	11	2	8	104.025	0.0333333	0.2492524983344435	0.21303632336277223
186	11	4	3	120.029	0.0666667	0.006688874083944048	0.004882389842294926
187	11	4	1	136.03	0.0666667	0.006168610463178931	0.004857173593054276
188	11	7	1	80.031	0.0333333	0.007211192538307806	0.004593116266438093
189	11	7	5	96.025	0.0333333	0.0066888740839440314	0.006895746478292816
190	11	9	6	132.029	0.0	0.684705098300567	0.8453149361735395
191	11	19	20	102.027	0.0666667	0.005644237175216518	0.007426627862126997
192	12	5	6	98.028	0.0333333	0.2014581806064642	0.23983116738864785
193	12	5	7	96.027	0.0	0.008769384359401012	0.009040602432372178
194	12	1	7	80.025	0.133333	0.008878243512974051	0.005654932173868823
195	12	1	4	136.032	0.266667	0.008766467065868262	0.006902729973124615
196	12	6	5	98.028	0.0333333	0.2014581806064642	0.23983116738864785
197	12	6	9	132.027	0.0	0.20045242847638056	0.24747213392145748
198	12	3	4	120.027	0.16666699999999998	0.008431137724550897	0.006154115127409414
199	12	20	19	102.026	0.0333333	0.009306666666666666	0.01224561403508772
200	12	8	2	104.027	0.0333333	0.18212266666666665	0.15566039886039884
201	12	2	8	104.027	0.0333333	0.18212266666666665	0.15566039886039884
202	12	4	3	120.027	0.16666699999999998	0.008431137724550897	0.006154115127409414
203	12	4	1	136.032	0.266667	0.008766467065868262	0.006902729973124615
204	12	7	1	80.025	0.133333	0.008878243512974051	0.005654932173868823
205	12	7	5	96.027	0.0	0.008769384359401012	0.009040602432372178
206	12	9	6	132.027	0.0	0.20045242847638056	0.24747213392145748
207	12	19	20	102.026	0.0333333	0.009306666666666666	0.01224561403508772
208	13	5	6	98.028	0.0333333	0.0003195739014647132	0.0003804451207913252
209	13	5	7	96.027	0.0	0.00031978680879413775	0.0003296771224681832
210	13	1	7	80.025	0.133333	0.000319573901464714	0.0002035502557100089
211	13	1	4	136.032	0.266667	0.000319573901464714	0.00025163299327930235
212	13	6	5	98.028	0.0333333	0.0003195739014647132	0.0003804451207913252
213	13	6	9	132.027	0.0	0.000159786950732357	0.00019726784041031726
214	13	3	4	120.027	0.16666699999999998	0.0003202134756504331	0.00023373246397841833
215	13	20	19	102.026	0.0333333	0.0003195739014647132	0.0004204919756114647
216	13	8	2	104.027	0.0333333	0.06758105403602407	0.05776158464617442
217	13	2	8	104.027	0.0333333	0.06758105403602407	0.05776158464617442
218	13	4	3	120.027	0.16666699999999998	0.0003202134756504331	0.00023373246397841833
219	13	4	1	136.032	0.266667	0.000319573901464714	0.00025163299327930235
220	13	7	1	80.025	0.133333	0.000319573901464714	0.0002035502557100089
221	13	7	5	96.027	0.0	0.00031978680879413775	0.0003296771224681832
222	13	9	6	132.027	0.0	0.000159786950732357	0.00019726784041031726
223	13	19	20	102.026	0.0333333	0.0003195739014647132	0.0004204919756114647
224	14	5	6	98.028	0.0333333	0.015685438187270886	0.018673140699132007
225	14	5	7	96.024	0.0333333	0.015829447035309818	0.01631901756217507
226	14	1	7	80.029	0.0666667	0.014832778147901387	0.009447629393567763
227	14	1	4	136.03	0.1	0.01311029656781074	0.010323068163630504
228	14	6	5	98.028	0.0333333	0.015685438187270886	0.018673140699132007
229	14	6	9	132.03	0.133333	0.015834721759413504	0.019549039209152474
230	14	3	4	120.03	0.1	0.013846051316227934	0.010106606800166376
231	14	20	19	102.026	0.0	0.015568287808127902	0.02048458922122092
232	14	8	2	104.027	0.0666667	0.10215056628914049	0.08730817631550469
233	14	2	8	104.027	0.0666667	0.10215056628914049	0.08730817631550469
234	14	4	3	120.03	0.1	0.013846051316227934	0.010106606800166376
235	14	4	1	136.03	0.1	0.01311029656781074	0.010323068163630504
236	14	7	1	80.029	0.0666667	0.014832778147901387	0.009447629393567763
237	14	7	5	96.024	0.0333333	0.015829447035309818	0.01631901756217507
